Country,Sex,Age,data_link
Tuvalu,m,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_m_40_2020.tif
Tuvalu,f,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_f_45_2020.tif
Tuvalu,m,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_m_45_2020.tif
Tuvalu,f,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_f_50_2020.tif
Tuvalu,m,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_m_50_2020.tif
Tuvalu,f,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_f_55_2020.tif
Tuvalu,m,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_m_55_2020.tif
Tuvalu,f,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_f_60_2020.tif
Tuvalu,m,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_m_60_2020.tif
Tuvalu,f,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_f_65_2020.tif
Tuvalu,m,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_m_65_2020.tif
Tuvalu,f,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_f_70_2020.tif
Tuvalu,m,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_m_70_2020.tif
Tuvalu,f,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_f_75_2020.tif
Tuvalu,m,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_m_75_2020.tif
Tuvalu,f,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_f_80_2020.tif
Tuvalu,m,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TUV/tuv_m_80_2020.tif
Uganda,f,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_0_2020.tif
Uganda,m,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_0_2020.tif
Uganda,f,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_1_2020.tif
Uganda,m,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_1_2020.tif
Uganda,f,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_5_2020.tif
Uganda,m,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_5_2020.tif
Uganda,f,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_10_2020.tif
Uganda,m,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_10_2020.tif
Uganda,f,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_15_2020.tif
Uganda,m,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_15_2020.tif
Uganda,f,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_20_2020.tif
Uganda,m,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_20_2020.tif
Uganda,f,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_25_2020.tif
Uganda,m,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_25_2020.tif
Uganda,f,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_30_2020.tif
Uganda,m,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_30_2020.tif
Uganda,f,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_35_2020.tif
Uganda,m,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_35_2020.tif
Uganda,f,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_40_2020.tif
Uganda,m,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_40_2020.tif
Uganda,f,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_45_2020.tif
Uganda,m,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_45_2020.tif
Uganda,f,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_50_2020.tif
Uganda,m,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_50_2020.tif
Uganda,f,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_55_2020.tif
Uganda,m,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_55_2020.tif
Uganda,f,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_60_2020.tif
Uganda,m,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_60_2020.tif
Uganda,f,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_65_2020.tif
Uganda,m,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_65_2020.tif
Uganda,f,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_70_2020.tif
Uganda,m,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_70_2020.tif
Uganda,f,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_75_2020.tif
Uganda,m,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_75_2020.tif
Uganda,f,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_f_80_2020.tif
Uganda,m,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UGA/uga_m_80_2020.tif
Ukraine,f,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_0_2020.tif
Ukraine,m,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_0_2020.tif
Ukraine,f,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_1_2020.tif
Ukraine,m,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_1_2020.tif
Ukraine,f,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_5_2020.tif
Ukraine,m,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_5_2020.tif
Ukraine,f,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_10_2020.tif
Ukraine,m,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_10_2020.tif
Ukraine,f,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_15_2020.tif
Ukraine,m,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_15_2020.tif
Ukraine,f,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_20_2020.tif
Ukraine,m,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_20_2020.tif
Ukraine,f,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_25_2020.tif
Ukraine,m,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_25_2020.tif
Ukraine,f,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_30_2020.tif
Ukraine,m,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_30_2020.tif
Ukraine,f,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_35_2020.tif
Ukraine,m,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_35_2020.tif
Ukraine,f,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_40_2020.tif
Ukraine,m,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_40_2020.tif
Ukraine,f,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_45_2020.tif
Ukraine,m,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_45_2020.tif
Ukraine,f,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_50_2020.tif
Ukraine,m,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_50_2020.tif
Ukraine,f,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_55_2020.tif
Ukraine,m,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_55_2020.tif
Ukraine,f,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_60_2020.tif
Ukraine,m,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_60_2020.tif
Ukraine,f,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_65_2020.tif
Ukraine,m,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_65_2020.tif
Ukraine,f,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_70_2020.tif
Ukraine,m,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_70_2020.tif
Ukraine,f,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_75_2020.tif
Ukraine,m,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_75_2020.tif
Ukraine,f,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_f_80_2020.tif
Ukraine,m,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/UKR/ukr_m_80_2020.tif
United Arab Emirates,f,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_0_2020.tif
United Arab Emirates,m,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_0_2020.tif
United Arab Emirates,f,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_1_2020.tif
United Arab Emirates,m,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_1_2020.tif
United Arab Emirates,f,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_5_2020.tif
United Arab Emirates,m,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_5_2020.tif
United Arab Emirates,f,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_10_2020.tif
United Arab Emirates,m,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_10_2020.tif
United Arab Emirates,f,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_15_2020.tif
United Arab Emirates,m,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_15_2020.tif
United Arab Emirates,f,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_20_2020.tif
United Arab Emirates,m,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_20_2020.tif
United Arab Emirates,f,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_25_2020.tif
United Arab Emirates,m,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_25_2020.tif
United Arab Emirates,f,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_30_2020.tif
United Arab Emirates,m,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_30_2020.tif
United Arab Emirates,f,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_35_2020.tif
United Arab Emirates,m,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_35_2020.tif
United Arab Emirates,f,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_40_2020.tif
United Arab Emirates,m,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_40_2020.tif
United Arab Emirates,f,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_45_2020.tif
United Arab Emirates,m,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_45_2020.tif
United Arab Emirates,f,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_50_2020.tif
United Arab Emirates,m,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_50_2020.tif
United Arab Emirates,f,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_55_2020.tif
United Arab Emirates,m,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_55_2020.tif
United Arab Emirates,f,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_60_2020.tif
United Arab Emirates,m,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_60_2020.tif
United Arab Emirates,f,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_65_2020.tif
United Arab Emirates,m,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_65_2020.tif
United Arab Emirates,f,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_70_2020.tif
United Arab Emirates,m,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_70_2020.tif
United Arab Emirates,f,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_75_2020.tif
United Arab Emirates,m,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_75_2020.tif
United Arab Emirates,f,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_f_80_2020.tif
United Arab Emirates,m,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/ARE/are_m_80_2020.tif
United Kingdom,f,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_0_2020.tif
United Kingdom,m,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_0_2020.tif
United Kingdom,f,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_1_2020.tif
United Kingdom,m,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_1_2020.tif
United Kingdom,f,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_5_2020.tif
United Kingdom,m,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_5_2020.tif
United Kingdom,f,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_10_2020.tif
United Kingdom,m,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_10_2020.tif
United Kingdom,f,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_15_2020.tif
United Kingdom,m,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_15_2020.tif
United Kingdom,f,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_20_2020.tif
United Kingdom,m,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_20_2020.tif
United Kingdom,f,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_25_2020.tif
United Kingdom,m,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_25_2020.tif
United Kingdom,f,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_30_2020.tif
United Kingdom,m,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_30_2020.tif
United Kingdom,f,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_35_2020.tif
United Kingdom,m,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_35_2020.tif
United Kingdom,f,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_40_2020.tif
United Kingdom,m,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_40_2020.tif
United Kingdom,f,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_45_2020.tif
United Kingdom,m,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_45_2020.tif
United Kingdom,f,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_50_2020.tif
United Kingdom,m,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_50_2020.tif
United Kingdom,f,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_55_2020.tif
United Kingdom,m,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_55_2020.tif
United Kingdom,f,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_60_2020.tif
United Kingdom,m,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_60_2020.tif
United Kingdom,f,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_65_2020.tif
United Kingdom,m,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_65_2020.tif
United Kingdom,f,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_70_2020.tif
United Kingdom,m,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_70_2020.tif
United Kingdom,f,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_75_2020.tif
United Kingdom,m,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_75_2020.tif
United Kingdom,f,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_f_80_2020.tif
United Kingdom,m,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/GBR/gbr_m_80_2020.tif
United Republic of Tanzania,f,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_0_2020.tif
United Republic of Tanzania,m,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_0_2020.tif
United Republic of Tanzania,f,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_1_2020.tif
United Republic of Tanzania,m,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_1_2020.tif
United Republic of Tanzania,f,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_5_2020.tif
United Republic of Tanzania,m,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_5_2020.tif
United Republic of Tanzania,f,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_10_2020.tif
United Republic of Tanzania,m,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_10_2020.tif
United Republic of Tanzania,f,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_15_2020.tif
United Republic of Tanzania,m,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_15_2020.tif
United Republic of Tanzania,f,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_20_2020.tif
United Republic of Tanzania,m,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_20_2020.tif
United Republic of Tanzania,f,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_25_2020.tif
United Republic of Tanzania,m,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_25_2020.tif
United Republic of Tanzania,f,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_30_2020.tif
United Republic of Tanzania,m,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_30_2020.tif
United Republic of Tanzania,f,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_35_2020.tif
United Republic of Tanzania,m,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_35_2020.tif
United Republic of Tanzania,f,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_40_2020.tif
United Republic of Tanzania,m,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_40_2020.tif
United Republic of Tanzania,f,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_45_2020.tif
United Republic of Tanzania,m,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_45_2020.tif
United Republic of Tanzania,f,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_50_2020.tif
United Republic of Tanzania,m,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_50_2020.tif
United Republic of Tanzania,f,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_55_2020.tif
United Republic of Tanzania,m,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_55_2020.tif
United Republic of Tanzania,f,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_60_2020.tif
United Republic of Tanzania,m,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_60_2020.tif
United Republic of Tanzania,f,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_65_2020.tif
United Republic of Tanzania,m,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_65_2020.tif
United Republic of Tanzania,f,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_f_70_2020.tif
United Republic of Tanzania,m,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/TZA/tza_m_70_2020.tif
